id,text,rating,author,date,source
yandex_102,"Были в пятницу вечером, народу очень много, в основном зале стоит гомон. Но нам повезло, посадили в маленький коктельный зал. Вкусная еда, порции небольшие, но достаточные. Очень внимательные официанты, сделали вкусный коктейль по моему запросу.
Но оказалось, что стол с ограничением по времени. Подршла девушка и сказала, что наше время уже вышло, и нам надо прямо сейчас встать и уйти. Не заранее за 15 мин предупредила, а по факту. Мы еще пили коктейль и собирались заказать по еще одному. 
Попросили уточнить нельщя ли продлить или пересадить нас куда-то, потому что мы хотели допить кокткйли спокойно. Девушка хостесс ушла, пришла менеджер Мария, которая в очень резком и хамском тоне, сказала, что нам пора валить. Все впечатление от вечера испорчено. В первый раз в московском ресторане с таким сталиваюсь. И чтобы выгоняли из ресторана, когда ты еще недопил. И чтобы менеджер вроде как хорошего ресторана откровенно хамила. Остались в полном шоке",2,МошковичМаргарита,2025-04-12,Yandex
yandex_103,"Посещали компанией данное заведение. Остались под приятным впечатлением. Интересный концептуальный интерьер, достойная кухня, вкусные напитки. Официанты хорошо знают свою работу. Все приносили быстро. Рекомендую.",5,АртёмБ.,2025-05-21,Yandex
yandex_104,"Пришли в субботу вечером, это самое популярное время. На двоих стол нашли менее чем за 15 минут, правда, за общим столом. Все бы хорошо, но с нами сидели девушки в количестве 5 человек, которые шумно и эмоционально общались обо всем на свете. Зачем-то я знаю теперь кто они все по гороскопу... Встречают приветливые сотрудники. Пицца была небольшая, но невероятно вкусная. Безалкогольный коктейль Кормилица на 4 с минусом, игристое вино галки бабл хорошее. Конечно, хотелось бы сесть в основном зале, там очень красиво, но вариантов не было и мы оказались в дальнем. Там просто обычный зал без какой-либо атмосферы. Обслуживание понравилось. Попробую ещё раз прийти в будни, потому что у ресторана изюминка явно присутствует, но её трудно прочувствовать среди гигантского количества людей.",4,СарочкаАбрамович,2025-01-19,Yandex
yandex_105,"Жарким летним днем, наконец таки зашли в это уютное местечко. 
Тартар 100/10 - если вы его где-то ели раньше - забудьте - тут вы познаете настоящий тар-тар! 
Утка с имбирными огурцами - нежнейшее! 
Салат с арбузом, клубникой рукколой и не только - потрясающий летний салат!

Уже выбрали блюда на следующий визит …

(Пс. Планируем прийти со всеми детьми - познакомить с потрясающей кухней, и наклеить татухи)",5,Юля,2025-07-29,Yandex
yandex_106,"Начали мальчишник с этого великолепного места. 

- Мы, как не-молодцы не забронили столик, но девочки тут же внутри разобрались и посадили весь состав вглуби помещения. 

- Была среда и было людно) нужно ли что-то говорить про популярность места?) 

-я опробовал какой-то коктейль из меню, честно не помню, что эт было , но точно могу рекомендовать))

- Однозначно хочется хвалить местные ""варенки"" (насколько понял, настойки с использованием су вид).Мой вариант - вишневая. 🍒 ребята пили вроде острую 🌶️ Настолько насыщенные, настолько не чувствуется ничего спиртового, но настолько работают) мы после пары раундов двинулись дальше в весьма припорядном настроении. 

Персонал создает атмосферу, что приходишь не в место, а к людям, которые тебя угощают) мб только у меня сложилось такое впечатление)

Общий чек на 7 человек - +-10к, что отлично для такого места в таком месте в Мск)

Надеюсь, ноги еще приведут к ним, однозначно рекомендую 👍",5,PopovSemen,2025-07-22,Yandex
yandex_107,"Галки любила, но раньше)))

По еде и напиткам притензий нет, все вкусно, но вот по посадке, обслуживанию - вопросов много. 
1) Забронировали столик, пришли во время, посадили нас только ЧЕРЕЗ 40 минут. Причина - гости перед вами не хотят уходить. Вы серьезно? Кормили обещаниями все время ""сейчас-сейчас вас посадим, одну минуточку""
2) Прошлый раз официантка приносила заказ с таким лицом, будто мы пришли к ней домой. Супер недовольная, закатывает глаза, на любой вопрос ответ выдавливает. Если вам так не нравится делать свою работу, зачем вы здесь работаете? 
3) Поговорили с менеджером по поводу случившихся кейсов. Не увидела какого-то серьезного отношения, политика ресторана считывается в таком формате ""мы классные, если вам что-то не нравится, не приходите сюда""",2,ВикаПанасенко,2025-04-08,Yandex
yandex_108,"Атмосфера просто вау. Еда-нереальная. Коктейли-огонь. 

Зашли с подругами пообедать в субботу, вышли счастливые и сытые донельзя. 
Потрясная подача, божественный вкус, заботливый сервис. Очень крутое место, все продумано. 
Пила коктейль Кормилица с ромом и мандарином. Ну просто рай в бокале. А Дорадо с цукини? Счастье в тарелке. Баклажан со страчателлой отельный вид искусства. Эта хрустящая гречка и унаги 🙀🙀🙀 мечта на вкус. 
А еще налили игристого бесплатно. Приятно 🫰
100000/10",5,ВалерияСиземова,2024-08-14,Yandex
yandex_109,"Я был впервые в этом заведении.
Найти я смог его не сразу, минут 20 я бегал вокруг...
Концепцию инкогнито я не оценил.
Дальше заходим внутрь, это подвал древний со всеми вытекающими, зачем то здесь решили сделать ресторан. Помещения маленькие и неудобные, здесь очень шумно и очень тесно.
Вкусно здесь? Да! Здесь очень вкусно.
Обслуживание хорошее внимательный персонал.
Вот персонал и вытягивает эту дыру.
Сидели мы на тюках с сеном у туалетов, это просто жесть! 
В целом я оцениваю это место на две звезды. 
Приду ли я еще раз? Точно нет, я лучше выберу какую нибудь попсу типа якитории, но я не хочу погружаться в эту атмосферу за свои же деньги)))
Много тесных заведений существует, но есть какие то фишки, здесь я их для себя не увидел.",2,АлексейСнегирь,2025-04-08,Yandex
yandex_110,"Шумновато, могут попасться не самые удобные места для посадки, но это все компенсируется невероятно вкусной едой! Большие порции, интересная подача и большой выбор блюд. Впервые такое что из 9ти заказанных позиций, всем остались очень довольны! Точно вернемся еще!",5,АнатолийСолдатов,2025-06-03,Yandex
yandex_111,"Сначала не понравилось, как-то темно и как будто бы тесно. Но кухня просто потрясающая, вроде простые и понятные ингредиенты, а получается очень вкусно! Бронировали стол на 2 часа, но заболтались и засиделись - никто не выгонял. Очень приветливый персонал, спросят - как дела, как блюда. В целом - остались приятные впечатления.",5,ЕвгенияЛялина,2025-08-10,Yandex
yandex_112,"Очень интересный интерьер с концепцией гнезда. Авторская кухня на высшем уровне, все безумно вкусно. Так же большое многообразие авторских коктейлей на любой вкус. Обязательно приду сюда еще.",5,ДашаС.,2025-04-10,Yandex
yandex_113,"Бар с отличной тусовочной атмосферой, интересной подачей , вкусной кухней. Не сразу получилось найти его, вывески нет, но очень хотелось посетить его, поэтому все вышло) Вежливый персонал, быстрая подача блюд, вкусные коктейли. Что еще нужно для вечера в компании друзей. Рекомендую! Столик бронировать однозначно заранее, нам повезло, пришли без брони в будни, нашли место за баром.",5,НаталияСолнцева,2025-01-30,Yandex
yandex_114,"Галки это настоящее открытие для меня. Ооочень вкусная кухня и коктейли, внимательное обслуживание и красивые интерьеры! Но советую бронировать места заранее или планировать посещение в дневное время или будни - место достаточно востребованное.",5,Владимир,2025-06-22,Yandex
yandex_115,"Место конечно не дешевое. Чек выше среднего даже по меркам хороших ресторанов. Но качество продуктов и вкус еды полностью его оправдывают. Единственное, что не понравилось - слишком сладкие фруктовые чаи, которые готовят на основе сиропов, а не чайных смесей указанного состава. Всё остальное было великолепно!",5,Никита,2025-07-01,Yandex
yandex_116,"Очень советую! Хотела б не советовать и ходить сюда только сама и с друзьями, но..так и быть. Найдёшь не сразу, но найдя - забудешь обо всех проблемах. Шикарное оформление залов, очень уютно и атмосферно. Кухня прекрасная, очень вкусно. Потрясающий бар. Наш вечер сделал бармен Андрей - профессионал, мастер своего дела, харизматичный и симпатичный парень)) Коктейли делал на заказ на своё усмотрение, не ошибся ни разу, всё зашло на ура 🙌  сотрудники внимательные, обаятельные, ненавязчивые - настоящие волшебники. Обязательно придём снова!",5,ЮтаКамайнен,2024-11-09,Yandex
yandex_117,"Готовят вкусно, цены довольно демократические, атмосфера необычная. Может в зале чуть тесновато, а на сеновале маловато места, но в целом мне понравилось. Бронировать лучше заранее, потому что было все битком. Из минусов – 20 минут не подходили официанты в начале. Это многовато.  Потом естественно подошли, по блюдам все пояснили, все знают, но вот так. Такой отзыв.",5,РусланМаслов,2025-08-13,Yandex
yandex_118,"Галки это отдельная история ресторанной жизни Москвы. Попадаешь в атмосферу уюта, тепла. Приглушенный свет настраивает на нужный лад. Еда на 5+, работа кухни оперативная и безупречная! Обслуживание топ. Единственное, лучше бронить стол заранее",5,РоманПетров,2025-05-16,Yandex
yandex_119,"это место однозначно 100 из 100. Рядом полно ресторанов полу пустые а тут полная посадка (и это говорит о многом!!!) Были с мужем на выходных. Вышли с удовлетворением гастрономического экстаза. Советую Тар-тар мммм десерт Золото и чай с имбирем, ягод и еловый вкус.  Однозначно хочу вернуться перепробовать все авторские блюда.",5,ОльгаГ.,2025-08-19,Yandex
yandex_120,"Очень уютный и интересный ресторан. Рядом с метро Чеховская! Бывала в этом районе и ходила мимо этого дома и не знала,что там есть такое атмосферное место! Гостеприимные сотрудники, интересный интерьер, классная кухня с наикрасивейшей подачей в оригинальной посуде. Были с подругой первый раз, остались в восторге и гастрономическом экстазе. Присутствует система лояльности при бронировании стола.",5,АнастасияМилова,2024-11-27,Yandex
yandex_121,"Мое самое самое любимое место в Москве! Прекрасное обслуживание и интересная кухня. Могу бесконечно рассказывать о том, что именно мне нравится в этом заведении. Начиная от салата со страчателлой, заканчивая атмосферой всего места. Здесь есть свой стиль и характер, который отлично считывается и не должен не под кого подстраиваться. Нравится, что здесь всегда громко играет музыка, очень приглушенный свет, подсаживающиеся к тебе за стол и невероятно доброжелательные официанты, ну и, конечно, ощущение будто ты в гнезде. Я очень люблю это место и хожу сюда регулярно, вожу всех своих друзей и рассказываю коллегам. Только вряд ли вы сможете там посидеть поболтать в спокойном обстановке тихим голосом, возможно, стоит выбрать что-то другое)",5,АлександраБородулина,2025-02-04,Yandex
yandex_122,"Оригинальный стиль помещения, отличное обслуживание, вкусная еда и оригинальные коктейли. Особенно хочется выделить пиццу с красной рыбой, креветками и структурой тунца 🥰",5,ДенисБасов,2025-04-14,Yandex
yandex_123,"Нередко ходим сюда с друзьями. Привлекает атмосфера, вкусная еда и коктейли. Из нюансов- лучше бронировать заранее. Посадка на 1,5ч. Если хочется посидеть большой компанией и более указанного времени- все решаемо, но , опять же, заранее))",5,ЕленаАнисимова,2025-08-20,Yandex
yandex_124,"Понравилось всё: атмосфера, декор, ароматы, заботливый и внимательный персонал (от резерва столика до обслуживания), интересная подача блюд: заказывали коктейль с сусальным золотом, крем-брюле с поджаркой огнём перед клиентом, паштет из кролика, макарошки-шарики с говядиной, суп тыквенный и рамен, пиццу - лучшая из римских, что мы ели, а лимонад - вообще огонь!!! Спасибо за такое чудесное место!!! Будем приезжать в Москву, обязательно будем заглядывать в Галки!",5,Катрин,2025-03-15,Yandex
yandex_125,"Была тут 2 раза!
Потрясающие авторские коктейли на джине, оооочень вкусная и не обычная еда (паштет из кролика, сырный паштет - мои фавориты)🥰
Необычная атмосфера, один раз сидели ""на сене"", очень атмосферно)
Классные официанты, в первое посещение парень обслужил с душой и с юмором)

Одну звезду снимаю за неудобный гардероб и отсутствие там свободных вешалок, маленькое пространство, толкучку людей. И во второе посещение долго ждали одно блюдо.",5,АнатасияМ.,2025-02-02,Yandex
yandex_126,"Плюсы: очень уютное место, интерьер прекрасный, приятное обслуживание, очень вкусная еда и коктейли - и то, и другое с интересной подачей. 
Из минусов:
очень тесно, и между столиками можно проходить только боком и то, если другие люди за столиками повинутся.
Итого: если учитывать этот, с моей точки зрения, минус, тогда можно прекрасно провести время в этом действительно милом и уютном заведении.",5,O.L.,2024-10-23,Yandex
yandex_127,"Интересные вкусовые сочетания, креативная концепция и отличное обслуживание! Приятно удивило, что порции не ""жадные"", как во многих модных заведениях. Рекомендую попробовать безалкогольный сидр, здесь он меня приятно удивил.
Обязательно вернёмся, а также посетим Хаос и Узоры. 
Из ""зон роста"" могу отметить только входную группу, на винтовой лестнице полутьма, свеча у штор на входе и маленькое неудобное пространство для гардероба.Понимаю, что свечи - часть концепции, но нам было действительно боязно, что заденем пламя рукавом или шарфом. Но этот недостаток никак не влияет на мою высокую оценку заведению, а является только пожеланием.",5,ДарьяТевс,2025-02-17,Yandex
yandex_128,"Вечная молодость, драйв-драйв, вкусная еда и напитки, молниеносное обслуживание и самый центр Москвы. Это всё про Галки, а ещё стильный интерьер и форма персонала, непринуждённая атмосфера и приятная музыка.

Попробовали несколько блюд и все топовые, больше всего понравился запечённый картофель с угрём. Лимонад слива потрясающий. Попробовали фирменный коктейль ""Кормилица"" с маракуйей - отлично, оригинально. Рекомендую место! Стоит чтобы специально приехать.",5,AlbinaSeven,2024-08-03,Yandex
yandex_129,"Отличное заведение . Были там много раз . Великолепные коктейли , очень вкусная еда.  Любимые коктейли из категории кормилица и креветки васаби просто шик ))) Кстати узоры и гастро особняк хаос , их остальные два заведения так же очень крутые",5,IvanM.,2025-04-06,Yandex
yandex_130,"Сомневалась, писать ли отзыв, ведь будет потом не попасть в такое классное место)) хотя итак, при локации в подворотне, без вывески и опознавательных знаков, там полная посадка! 
Понравилось всё: чем пахнет, вежливые хостес, открытые приятные официанты без привычного московского снобизма, комплиментарное игристое, обширное меню на самый разный вкус, великолепного качества еда, посуда, подача, вкусный кофе, классная музыка, приятная публика, не избитый интерьер, весьма умеренные цены для цао, для такого рейтинга и такого уровня кухни, от небольшого андеграудного рестика во дворах - максимально неожиданного)) Рекомендую бенедикт (вкуснее даже, чем в распиаренном яичном ресторане) и шлифануть крем-брюле (безупречный уровень французской кондитерской). Спасибо и процветания!",5,МарияК.,2025-01-26,Yandex
yandex_131,"Любимое заведение, очень вкусно, атмосфера соответствует названию - громко, все галдят, постоянный движ по вечерам.
Суперские официанты и бармены, всегда доброжелательные и очень оперативные, все расскажут, покажут и посоветуют.
Вкусные коктейли с красивой подачей, вкусная еда (отдельно отмечу сырный паштет, тартары из говядины и угря, жжёный картофель и мозговую косточку). Иногда можно попробовать новинки ""между строк"", часто что-то бывает необычное и вкусное.
Завтраки как отдельная бюджетная любовь, вкусно! И гораздо тише, чем по вечерам :)",5,Kintsever,2024-07-09,Yandex
yandex_132,"Очень понравилось. 
Прекрасное заведение, необычный интерьер. 
Отличное обслуживание.  Замечательные официанты. Илья- профи!
Неожиданно порадовала кухня. 5 +
Вкусные салаты,  мясо - просто супер, а десерты- чума ( пончики💗💗💗)
Обязательно вернёмся и будем рекомендовать знакомым.",5,PerellyA.K.,2025-06-03,Yandex
yandex_133,"Чудесное местечко. Запархнули около 11 в субботу. Мест не было. Предложили стойку. А  мы и не против. Приземлились. Взяли три лимонада на пробу - вкусно, только льда многовато, зачем жадничать с такими прайсами? Апероль здесь называется не апероль, но слаще чем обычный. Трескали блинчики с икрой, лосось, шпинат - норм. Тартар на пончике - интересно. Карпачо - сытно. Салат с травой как салат. Музыка в зале гремит, у стойки потише. Официанты и бармены напряженные, но в целом норм.",4,AlexandrNesterov,2025-03-03,Yandex
yandex_134,"Очень давно хотела побывать в этом месте, но увы полное разочарование. 
Бронировали столик за 2 недели до. В итоге в день Х, уже на входе стало понятно, что народу очень много и персонал не справляется. 
сначала ждали пока нас проводят до столика, прямо у входа, где не протолкнуться, тут же гардероб и хостес. потом ждали пока просекко нальют минут 15…
к слову, нас любезно усадили за барную стойку, где буквально толпятся официанты и происходит выдача блюд.  т е прям перед носом стоит большое разнообразие с готовой едой и официанты туда-сюда. места очень мало, поэтому мой стул при этом постоянно подпинывали. 
в итоге нас никуда не пересалили через обещанные 15 минут и даже 30, бокал просекко был выпит и мы успешно удалились в другой ресторан.

При таком большом разнообразии ресторанов, я считаю это место не более чем шумная забегаловка с плохим сервисом.",1,АнастасияС.,2025-06-07,Yandex
yandex_135,"Потрясающая кухня. Странный персонал. 
Прихожу сюда в третий раз за месяц. Два первых похода были очень хорошие. Вчера как-то подпортилось впечатление просто одним моментом, когда то ли менеджер то ли официант отчитал другого официанта за то, что тот поставил на раздачу пиццу, которая предназначалась для меня. А проблема в том, что я сидела как раз аккурат рядом с раздачей и мне эту пиццу на барной стойке поставить было просто некуда из-за нехватки места. Ну типа вы либо не сажайте гостей за стойку, либо не выясняйте отношения в таком тоне при гостях. Потому что виноватой себя в итоге чувствовала я….",3,алесандрапокатова,2025-04-06,Yandex
yandex_136,"Приятное место!

Поставил бы 4,5, но округлил, все-таки, в большую сторону

Что хорошо:
1. Еда вкусная
2. Персонал приятный
3. Готовили довольно быстро
4. Красивый интерьер

Что не очень:
1. Темновато, чуть по-светлее было бы лучше
2. Громкая музыка, не критично, но все же",5,GeorgeK.,2025-06-02,Yandex
yandex_137,"Одно из самых любимых мест в Москве. И еда и атмосфера и интерьер - внутренний эстет ликует. Вкусно примерно все 😄
Отдельная любовь, это конечно тартар из говядины и пончики с кремом из сгущенки. Музыка атмосферная, расслабляющая. 

И отдельно отмечу уборную, это всегда показатель отношения к гостям и вниманию к мелочам. Сходите и убедитесь сами",5,КсенияМ.,2025-01-18,Yandex
yandex_138,"К сожалению это место изменилось в худшую сторону. Хожу сюда много лет и безумно любил это место за его атмосферу, за расположенных официантов, за вкусную еду, но, увы, все меняется. Персонал сменяется и ранее уютное место перестает отличаться от любых других. 
Сегодня сдал госэкзамены и попросил в данном месте комплемент, но его не сделали, предложив их стандартный комплемент, который может получить любой посетитель. Да, ресторан ничего не должен, но та атмосфера, что здесь была когда-то, уже не та. Хостес было не интересно отвечать на мои сообщения, а оффициантка не решила что-то предложить. Потратив в данном заведении больше 100 тысяч за время посещений, ожидаешь все же немного более индивидуально-ориентированное отношение.",2,ВладленПлотников,2025-06-18,Yandex
yandex_139,"Помните этот слоган: «Попробовав раз ем и сейчас»? Ну так вот: это есть «Галки»! 
Атмосферно, уютно, коктейльная карта выше всех похвал. При случае - обязательно буду всегда здесь. 
В общем, я в «стае галок». 
Мои всенепременные рекомендации.",5,ТимурНиязов,2025-09-18,Yandex
yandex_140,"Ни в коем случае не плохо, но почему такой ажиотаж непонятно. Предложили присесть на стог сена в смс после бронивания не оценила, думала это будет поворотной точкой, но оказалось, что очень тесная посадка хуже, чем сено под пледом. Еда не впечатлила. Лазанью подпаляют горелкой, по вкусу она лучше от этого не становится. Битые огурцы на дне большой тарелки. Пицца посыпана клубникой, но какого-то гастрономического экстаза не вызывает. Музыка очень громкая, предрасполагает к перекрикиваниям с собеседником, что при тесной посадке (5 см между столами) дает вашим соседям услышать все ваши разговоры. Не понравилось.",2,АнастасияАрисова,2025-09-11,Yandex
yandex_141,"Недавно посетила кафе ""Уютный уголок"" и осталась в полном восторге! Интерьер просто невероятный — светлые тона, стильная мебель и множество уютных деталей создают расслабляющую атмосферу. Здесь можно не только вкусно поесть, но и отлично провести время с друзьями или почитать книгу.


Меню разнообразное: от классических блюд до авторских закусок. Я попробовала их фирменный борщ и салат с курицей гриль — все было просто на высшем уровне! Особо хочется отметить, что виды продуктов свежие и качественные.


Обслуживание тоже на высоте — официанты внимательные и заботливые, никогда не приходилось долго ждать заказа. 


Цены адекватные, учитывая качество еды и уровень сервиса. Обязательно вернусь сюда еще раз и рекомендую всем, кто ищет место для приятного времяпрепро",5,ChevroletCamaro,2024-12-27,Yandex
yandex_142,"отмечала день рождения в Галках, осталась очень довольна. непередаваемая атмосфера, бронировала заранее, разместили в менее шумном, уютном зале. невероятно вкусно, несмотря на разные вкусовые предпочтения гостей, все остались довольны, прекрасные коктейли, отдельно хотелось бы отметить оригинальную подачу блюд и нежнейшего осьминога, безграничная любовь! заранее были обговорены холодные, горячие закуски, все было на высшем уровне! спасибо прекрасной девушке-официанту Анне, смогла сориентировать по всем возникающим вопросом и украсила наш вечер! наткнулась на ресторан абсолютно случайно, ни капли не пожалела, спасибо🤍",5,София,2024-12-01,Yandex
yandex_143,"Хорошая еда, вкусные коктейли и быстрое обслуживание!
Однако слишком тесная посадка, будьте готовы к тому, что вы будете сидеть с кем-то еще за одним столом. Об этом стоит предупреждать заранее по телефону при брони! За это минус",4,АлександрГ.,2025-09-29,Yandex
yandex_144,"Одно из любимейших мест в Москве! 
Стильный интерьер, вкусная кухня, дружелюбный персонал, отличные коктейли. Отдельно хотелось бы отметить действительно лояльную систему лояльности (извините за тавтологию:)). Так же есть приятные бонусы для посетителей.",5,ВалерияПередрий,2025-04-03,Yandex
yandex_145,"Очень необычная концепция у заведения) явно проникаешься этой атмосферой) некоторые столики буквально расположены будто в пещере и сидишь на сене)) есть возможность посидеть в шумном общем зале или уединится в тихих закутках. Порадовало обслуживание, очень дружелюбно) официанты подсказали что взять, чтобы очень по достоинству кухню их заведения и не прогадали) мы остались в восторге!",5,НезлаяМари,2024-10-14,Yandex
yandex_146,"Аутентичный гастробар, с крутым декором, включая запахи и звуки. Кухня на высоте,паштет из кролика и лучшее карпачо, которое я пробовала, вкусное местное игристое и коктейли. Из минусов- сложная бронь, расположение подвальное, гардероба как такового нет, вешалки при входе, где очень тесно и темно. Ну и цены, но они везде такие. Точно рекомендую к посещению, расположение отличное, персонал и скорость обслуживания на высоте",5,Ека3К.,2024-11-18,Yandex
yandex_147,"Одно из любимых гастрозаведений Москвы. Необычный темный интерьер, музыка и атмосфера, дружелюбный персонал, очень интересное меню, которое регулярно обновляется. Хочется приходить снова и снова!",5,АнастасияС.,2025-05-31,Yandex
yandex_148,"Приятное место, с вкусной кухней, авторской подачей и внимательными официантами. Немного должно ждали блюда, за что официанты извинились и сделали комплимент в виде дополнительного напитка всем! гостям, мелочь для ресторана, которая безумно оставляет приятные впечатления.",5,АнастасияА.,2024-08-31,Yandex
yandex_149,"Если охотитесь за новыми вкусами и впечатлениями - вам сюда. Стоило зайти один раз и я стала постоянным посетителем, невозможно устоять, берем по 2-3 блюда на человека 

Личный топ:
Тар тар из угря
Ребро шоколад 
Острые свиные ребра 
Татаки

Огромное спасибо за кбжу, очень удобно (qr только на меню, нигде в соц сетях не нашла)

Коктейли интересные, многие попробовала, каждый найдет что-то для себя, не стесняйтесь спрашивать у официантов, работают замечательные люди, все подскажут и расскажу 

Бронировать надо заранее или готовьтесь стоять в очереди в чт-сб минут 20 на 2х человек, минут 30-40 на 4х",5,ЕкатеринаМорозова,2024-05-07,Yandex
